"fullVisitorId";"codssfamille";"nPPview";"nATC";"nConv"
"3301973882235855596";"247211";2;2;0
"3301973882235855596";"231714";1;0;0
"2713809537327397413";"151115";1;0;0
"4988331974255101000";"163513";57;14;0
"5723363194023334739";"152211";5;0;0
"2713809537327397413";"161211";1;0;0
"3301973882235855596";"152113";1;0;0
"5723363194023334739";"111211";3;0;0
"3165269054597025148";"142111";15;5;1
"3301973882235855596";"142111";11;2;0
"5723363194023334739";"112111";19;0;0
"4988331974255101000";"132311";1;0;0
"5723363194023334739";"111213";7;0;0
"7461752542780532573";"152113";4;0;0
"2713809537327397413";"166114";1;0;0
"2713809537327397413";"212115";1;1;1
"2713809537327397413";"121116";3;1;0
"3301973882235855596";"111213";186;20;1
"4988331974255101000";"143111";9;4;0
"7461752542780532573";"126311";1;0;0
"3165269054597025148";"143112";2;0;0
"2713809537327397413";"121115";5;1;1
"2713809537327397413";"121112";10;5;2
"3165269054597025148";"113111";4;2;0
"7461752542780532573";"124112";20;4;1
"4988331974255101000";"111113";1;0;0
"4988331974255101000";"122112";12;6;0
"3165269054597025148";"111215";29;2;0
"3165269054597025148";"166211";8;0;0
"3165269054597025148";"111112";18;3;0
"2713809537327397413";"132112";1;0;0
"4988331974255101000";"122113";11;3;0
"2713809537327397413";"112311";1;0;0
"7461752542780532573";"122213";1;0;0
"2713809537327397413";"141111";5;1;0
"2713809537327397413";"121111";12;5;2
"3301973882235855596";"121111";8;0;0
"2713809537327397413";"141114";3;0;0
"5723363194023334739";"121113";1;0;0
"2713809537327397413";"142111";19;9;0
"3165269054597025148";"166814";17;6;0
"3301973882235855596";"214112";3;2;0
"4988331974255101000";"126311";1;0;0
"4988331974255101000";"123211";1;1;0
"7461752542780532573";"212113";1;0;0
"3165269054597025148";"141112";5;1;0
"3165269054597025148";"161112";9;4;1
"3165269054597025148";"242112";2;0;0
"2713809537327397413";"142112";13;7;0
"4988331974255101000";"122114";29;12;0
"5723363194023334739";"161914";4;0;0
"7461752542780532573";"125211";2;1;1
"2713809537327397413";"211211";13;4;0
"2713809537327397413";"121113";16;10;3
"3165269054597025148";"122213";3;1;0
"3301973882235855596";"242112";4;1;0
"3165269054597025148";"131113";6;2;1
"5723363194023334739";"231222";1;0;0
"3301973882235855596";"213112";1;0;0
"3165269054597025148";"111211";33;5;0
"4988331974255101000";"151211";3;0;0
"2713809537327397413";"111115";3;1;0
"7461752542780532573";"164513";2;0;0
"7461752542780532573";"212111";9;1;0
"4988331974255101000";"112111";8;2;0
"5723363194023334739";"122214";2;0;0
"5723363194023334739";"151211";62;0;0
"7461752542780532573";"211115";7;0;0
"4988331974255101000";"111213";214;40;0
"5723363194023334739";"131115";4;0;0
"7461752542780532573";"124311";6;0;0
"3165269054597025148";"142114";4;0;0
"3165269054597025148";"132213";1;0;0
"7461752542780532573";"122112";8;1;1
"3301973882235855596";"111113";1;0;0
"4988331974255101000";"122311";1;0;0
"7461752542780532573";"121112";2;0;0
"5723363194023334739";"142112";1;0;0
"3165269054597025148";"164113";1;0;0
"3165269054597025148";"131112";26;14;2
"7461752542780532573";"211315";2;0;0
"3165269054597025148";"166114";4;2;0
"3165269054597025148";"124211";2;0;0
"2713809537327397413";"141115";4;1;0
"3165269054597025148";"231111";1;0;0
"4988331974255101000";"122212";1;0;0
"7461752542780532573";"161412";1;0;0
"3165269054597025148";"231213";1;0;0
"3301973882235855596";"166211";4;0;0
"3165269054597025148";"161911";1;0;0
"4988331974255101000";"151311";18;4;0
"7461752542780532573";"212115";6;1;0
"2713809537327397413";"131111";1;1;0
"2713809537327397413";"166115";1;1;1
"3165269054597025148";"131114";16;4;0
"4988331974255101000";"152113";9;0;0
"3301973882235855596";"131114";1;0;0
"4988331974255101000";"122312";1;0;0
"5723363194023334739";"132213";9;0;0
"3165269054597025148";"242115";1;0;0
"5723363194023334739";"131113";1;0;0
"7461752542780532573";"211114";1;0;0
"3301973882235855596";"131212";53;3;0
"3301973882235855596";"131311";17;2;0
"5723363194023334739";"163211";3;0;0
"7461752542780532573";"111215";1;0;0
"7461752542780532573";"151211";2;0;0
"7461752542780532573";"122311";22;2;0
"2713809537327397413";"151211";7;4;0
"3165269054597025148";"151115";2;0;0
"3165269054597025148";"211315";1;0;0
"5723363194023334739";"126311";2;0;0
"4988331974255101000";"152213";1;0;0
"5723363194023334739";"164211";4;0;0
"3165269054597025148";"132111";3;1;0
"3301973882235855596";"121115";2;1;0
"4988331974255101000";"213112";1;0;0
"4988331974255101000";"141112";59;24;0
"3301973882235855596";"121114";4;0;0
"2713809537327397413";"111213";4;0;0
"7461752542780532573";"122312";2;1;0
"5723363194023334739";"164513";33;0;0
"3301973882235855596";"162511";18;5;1
"4988331974255101000";"122111";2;0;0
"4988331974255101000";"166515";1;1;0
"3165269054597025148";"244211";14;4;0
"3301973882235855596";"211115";21;9;0
"3165269054597025148";"213112";5;1;0
"5723363194023334739";"166311";5;0;0
"3165269054597025148";"131311";7;0;0
"3165269054597025148";"122112";7;1;0
"3165269054597025148";"246112";1;0;0
"5723363194023334739";"112311";12;0;0
"3165269054597025148";"231214";1;0;0
"5723363194023334739";"131212";4;0;0
"7461752542780532573";"151114";1;0;0
"5723363194023334739";"244211";3;0;0
"3301973882235855596";"166114";5;2;0
"3301973882235855596";"121112";7;4;2
"7461752542780532573";"123211";1;0;0
"3301973882235855596";"131111";5;2;0
"3301973882235855596";"111114";12;0;0
"3165269054597025148";"111115";16;3;0
"2713809537327397413";"113112";1;0;0
"2713809537327397413";"211311";1;1;0
"4988331974255101000";"111212";1;0;0
"2713809537327397413";"221116";6;4;1
"3165269054597025148";"245211";1;0;0
"3165269054597025148";"213113";22;3;0
"5723363194023334739";"131211";2;0;0
"7461752542780532573";"151311";2;0;0
"7461752542780532573";"151112";1;0;0
"7461752542780532573";"163513";2;0;0
"5723363194023334739";"125211";2;0;0
"5723363194023334739";"166112";2;0;0
"4988331974255101000";"161112";4;2;0
"2713809537327397413";"221212";1;1;1
"7461752542780532573";"163311";2;0;0
"3165269054597025148";"166212";2;0;0
"2713809537327397413";"211117";6;3;0
"4988331974255101000";"132211";3;2;0
"4988331974255101000";"161113";1;0;0
"3165269054597025148";"153311";6;0;0
"5723363194023334739";"131114";2;0;0
"3301973882235855596";"231611";1;0;0
"4988331974255101000";"247111";1;0;0
"4988331974255101000";"111111";105;22;0
"3165269054597025148";"142115";1;0;0
"3301973882235855596";"231111";10;0;0
"4988331974255101000";"133111";1;0;0
"4988331974255101000";"111215";2;0;0
"2713809537327397413";"221213";1;1;1
"7461752542780532573";"163112";2;1;1
"3301973882235855596";"166515";1;1;0
"5723363194023334739";"124311";27;0;0
"4988331974255101000";"111114";17;2;0
"2713809537327397413";"211315";1;0;0
"3301973882235855596";"163513";9;0;0
"4988331974255101000";"111311";17;4;0
"2713809537327397413";"142114";1;1;0
"5723363194023334739";"131311";28;0;0
"2713809537327397413";"151511";1;0;0
"3165269054597025148";"213111";4;0;0
"3301973882235855596";"111212";4;2;0
"5723363194023334739";"111111";10;0;0
"2713809537327397413";"111112";19;4;0
"3165269054597025148";"112311";15;2;0
"3301973882235855596";"242211";7;1;0
"3301973882235855596";"221212";3;1;0
"3301973882235855596";"152313";1;0;0
"4988331974255101000";"163112";3;2;0
"3301973882235855596";"161911";1;0;0
"3165269054597025148";"113113";3;0;0
"3165269054597025148";"111311";54;10;1
"3165269054597025148";"132216";3;1;0
"3165269054597025148";"111114";20;2;0
"3301973882235855596";"131113";1;0;0
"3301973882235855596";"132311";6;6;1
"7461752542780532573";"124113";2;0;0
"3165269054597025148";"166311";1;0;0
"7461752542780532573";"163312";2;0;0
"3165269054597025148";"211115";5;0;0
"5723363194023334739";"111115";8;0;0
"2713809537327397413";"111311";69;17;0
"5723363194023334739";"152113";1;0;0
"7461752542780532573";"123111";2;0;0
"5723363194023334739";"142116";2;0;0
"7461752542780532573";"152112";1;0;0
"2713809537327397413";"211313";2;1;1
"4988331974255101000";"122214";17;6;0
"3301973882235855596";"143112";1;0;0
"2713809537327397413";"131112";3;2;1
"3301973882235855596";"213515";4;0;0
"3301973882235855596";"132111";2;2;0
"5723363194023334739";"152213";6;0;0
"7461752542780532573";"122111";2;0;0
"7461752542780532573";"152213";1;0;0
"5723363194023334739";"121111";1;0;0
"5723363194023334739";"152112";18;0;0
"7461752542780532573";"122212";1;0;0
"4988331974255101000";"121112";1;0;0
"3301973882235855596";"166112";7;1;0
"2713809537327397413";"111211";24;8;0
"3301973882235855596";"151212";1;1;0
"7461752542780532573";"121113";2;0;0
"3165269054597025148";"151411";2;1;0
"3165269054597025148";"131111";1;0;0
"3301973882235855596";"151211";3;0;0
"7461752542780532573";"111311";14;0;0
"2713809537327397413";"131114";8;4;1
"8974390950162901078";"212211";1;1;0
"3839949799130699766";"151311";3;0;0
"3839949799130699766";"163113";2;0;0
"3839949799130699766";"131112";7;1;1
"3839949799130699766";"141111";3;0;0
"3839949799130699766";"122211";2;0;0
"9032870129654956270";"132215";4;0;1
"8974390950162901078";"211115";4;0;0
"2727510710626924058";"161211";1;0;0
"3839949799130699766";"125311";1;0;0
"3839949799130699766";"164311";1;0;0
"9032870129654956270";"122114";1;0;0
"8974390950162901078";"245411";1;1;0
"2727510710626924058";"111111";2;0;0
"8974390950162901078";"233111";1;0;0
"8974390950162901078";"231512";1;1;0
"9032870129654956270";"131113";8;0;0
"9032870129654956270";"232212";1;0;0
"2727510710626924058";"131112";1;0;0
"9032870129654956270";"124113";4;0;0
"8974390950162901078";"231518";2;0;0
"8974390950162901078";"127111";1;1;0
"2727510710626924058";"214112";12;5;0
"9032870129654956270";"131211";4;1;1
"8974390950162901078";"111113";1;0;0
"9032870129654956270";"122214";6;3;0
"2727510710626924058";"244113";1;0;0
"9032870129654956270";"123111";3;0;0
"9032870129654956270";"141116";1;0;0
"9032870129654956270";"151211";6;1;0
"3839949799130699766";"132215";1;0;0
"9032870129654956270";"232214";4;0;0
"9032870129654956270";"113111";1;1;0
"8974390950162901078";"151211";6;3;0
"2727510710626924058";"231220";2;0;0
"8974390950162901078";"121112";1;1;0
"3839949799130699766";"131211";1;0;0
"9032870129654956270";"153311";3;2;1
"8974390950162901078";"111215";19;3;0
"9032870129654956270";"111311";14;0;0
"3839949799130699766";"122112";2;1;1
"2727510710626924058";"132111";1;0;0
"3839949799130699766";"121111";1;0;0
"9032870129654956270";"111213";6;0;0
"3839949799130699766";"122212";2;0;0
"9032870129654956270";"121116";2;0;0
"2727510710626924058";"112211";4;0;0
"9032870129654956270";"141111";2;2;1
"2727510710626924058";"151212";2;0;0
"8974390950162901078";"111211";8;5;0
"9032870129654956270";"112111";7;1;1
"8974390950162901078";"111213";8;1;0
"9032870129654956270";"141112";4;2;0
"8974390950162901078";"242114";5;2;0
"9032870129654956270";"161112";2;0;0
"9032870129654956270";"133311";1;1;1
"8974390950162901078";"111114";11;2;0
"2727510710626924058";"121115";1;0;0
"9032870129654956270";"121111";3;0;0
"9032870129654956270";"113112";3;0;0
"8974390950162901078";"213515";2;0;0
"9032870129654956270";"111214";1;0;0
"9032870129654956270";"141115";1;0;0
"3839949799130699766";"131114";1;1;1
"9032870129654956270";"151111";2;0;0
"9032870129654956270";"127111";2;1;1
"8974390950162901078";"231220";5;0;0
"9032870129654956270";"161911";1;0;0
"8974390950162901078";"211213";2;1;0
"2727510710626924058";"111211";3;0;0
"8974390950162901078";"232112";1;2;0
"3839949799130699766";"124113";9;0;0
"8974390950162901078";"122213";3;0;0
"2727510710626924058";"132311";10;1;0
"2727510710626924058";"151111";1;0;0
"9032870129654956270";"131311";4;3;1
"9032870129654956270";"243118";3;0;0
"2727510710626924058";"133311";1;0;0
"8974390950162901078";"213513";4;3;0
"2727510710626924058";"111115";40;9;1
"3839949799130699766";"126111";1;0;0
"9032870129654956270";"124114";2;0;0
"8974390950162901078";"212111";2;0;0
"9032870129654956270";"167115";2;0;0
"3839949799130699766";"124312";1;0;0
"2727510710626924058";"111215";1;0;0
"2727510710626924058";"214111";14;10;1
"2727510710626924058";"112311";15;1;0
"8974390950162901078";"123111";1;0;0
"8974390950162901078";"112311";1;0;0
"8974390950162901078";"231212";1;0;0
"8974390950162901078";"232212";2;1;0
"3839949799130699766";"131111";3;2;1
"8974390950162901078";"243111";2;0;0
"3839949799130699766";"122213";1;0;0
"2727510710626924058";"111311";5;0;0
"8974390950162901078";"231511";4;0;0
"8974390950162901078";"213213";5;5;0
"3839949799130699766";"152312";7;2;0
"3839949799130699766";"122113";2;0;0
"8974390950162901078";"231219";16;0;0
"9032870129654956270";"211115";2;0;2
"2727510710626924058";"123311";2;0;0
"3839949799130699766";"152112";6;3;0
"8974390950162901078";"111311";22;6;0
"9032870129654956270";"142111";2;0;0
"2727510710626924058";"131113";1;0;0
"2727510710626924058";"111114";40;12;3
"9032870129654956270";"166814";6;0;0
"3839949799130699766";"152311";1;0;0
"8974390950162901078";"232411";2;1;0
"2727510710626924058";"163113";1;0;0
"3839949799130699766";"124212";32;9;1
"8974390950162901078";"233211";1;0;0
"3839949799130699766";"122311";4;1;1
"3839949799130699766";"166211";40;4;1
"2727510710626924058";"248711";1;1;0
"8974390950162901078";"151212";1;0;0
"9032870129654956270";"151212";1;0;0
"8974390950162901078";"232216";2;1;0
"8974390950162901078";"231411";5;0;0
"8974390950162901078";"242111";2;2;0
"3839949799130699766";"124211";1;0;0
"8974390950162901078";"122112";3;2;0
"8974390950162901078";"211117";1;0;0
"9032870129654956270";"111112";3;1;0
"9032870129654956270";"243116";1;0;0
"2727510710626924058";"122112";2;0;0
"2727510710626924058";"164211";5;0;0
"3839949799130699766";"122214";13;4;0
"9032870129654956270";"125211";1;1;0
"2727510710626924058";"153411";3;0;0
"2727510710626924058";"111112";5;1;0
"9032870129654956270";"166516";1;0;0
"2727510710626924058";"164113";1;0;0
"8974390950162901078";"141112";1;2;0
"9032870129654956270";"142115";2;0;0
"2727510710626924058";"111213";10;2;0
"9032870129654956270";"122113";2;0;0
"3839949799130699766";"164211";1;0;0
"3839949799130699766";"164212";1;0;0
"9032870129654956270";"143111";4;1;1
"9032870129654956270";"213111";1;1;0
"3839949799130699766";"163513";9;2;0
"9032870129654956270";"126311";1;0;0
"2727510710626924058";"247211";1;0;0
"3839949799130699766";"124311";1;0;0
"2727510710626924058";"151112";4;3;0
"9032870129654956270";"212111";1;0;0
"3839949799130699766";"164312";2;1;0
"3839949799130699766";"111311";1;0;0
"2727510710626924058";"131311";2;0;0
"3839949799130699766";"123311";5;0;0
"8974390950162901078";"121115";1;0;0
"8974390950162901078";"231218";1;0;0
"9032870129654956270";"132113";3;0;0
"3839949799130699766";"152213";7;0;0
"9032870129654956270";"111212";3;0;0
"9032870129654956270";"166515";1;0;0
"9032870129654956270";"111115";1;1;1
"2727510710626924058";"247311";4;0;0
"8974390950162901078";"231111";12;1;0
"2727510710626924058";"247111";134;27;8
"9032870129654956270";"124211";8;4;0
"3839949799130699766";"151212";3;0;0
"3839949799130699766";"151211";2;0;0
"2727510710626924058";"231111";9;3;0
"2727510710626924058";"243118";49;13;1
"9032870129654956270";"161211";8;2;1
"3839949799130699766";"152113";2;0;0
"8974390950162901078";"242112";2;0;0
"9032870129654956270";"126111";1;1;1
"8974390950162901078";"231215";1;0;0
"9032870129654956270";"167114";1;0;0
"8974390950162901078";"151111";1;0;0
"2727510710626924058";"151411";14;2;0
"9032870129654956270";"143112";1;0;0
"2727510710626924058";"231511";1;0;0
"2727510710626924058";"213111";9;5;0
"9032870129654956270";"131114";2;0;0
"2727510710626924058";"213113";1;0;0
"8974390950162901078";"151311";4;1;0
"3839949799130699766";"131212";1;0;0
"9032870129654956270";"211211";1;0;0
"8974390950162901078";"231216";1;0;0
"2727510710626924058";"211211";1;0;0
"9032870129654956270";"111211";6;0;0
"9032870129654956270";"132311";9;3;2
"2727510710626924058";"232212";2;1;0
"8974390950162901078";"211314";1;0;0
"8974390950162901078";"242211";12;6;0
"8974390950162901078";"213212";1;2;0
"9032870129654956270";"164513";2;2;1
"3839949799130699766";"131311";1;0;0
"2727510710626924058";"211115";83;45;9
"2727510710626924058";"231611";2;0;0
"9032870129654956270";"161811";3;2;1
"8974390950162901078";"161914";6;4;0
"8974390950162901078";"111112";22;6;0
"2727510710626924058";"243116";1;0;0
"8974390950162901078";"122211";1;0;0
"9032870129654956270";"142114";2;0;0
"9032870129654956270";"152312";1;0;0
"2727510710626924058";"111113";1;0;0
"9032870129654956270";"131112";2;0;0
"2727510710626924058";"244211";1;0;0
"9032870129654956270";"166114";1;0;0
"3839949799130699766";"124114";5;1;1
"9032870129654956270";"132111";2;0;0
"8974390950162901078";"231714";1;0;0
"3839949799130699766";"164513";43;13;4
"9032870129654956270";"122311";9;2;1
"3839949799130699766";"151411";1;0;0
"8974390950162901078";"151511";1;0;0
